date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-08-20 00:00:00,19.1,17.8,20.6,,,307,11,27.8,1014,
2022-08-21 00:00:00,18.9,14.7,23.3,,,323,9.7,25.9,1015.7,
2022-08-22 00:00:00,18.2,13.2,23.1,,,75,7.8,22.2,1016.7,
2022-08-23 00:00:00,19.5,15.9,23.9,,,33,10.7,27.8,1018.3,
2022-08-24 00:00:00,20.8,15.2,26.3,,,36,9.2,22.2,1020.5,
2022-08-25 00:00:00,22.5,17.6,27.5,,,68,12.4,29.6,1019.2,
2022-08-26 00:00:00,21.8,19,24.9,,,56,8.5,24.1,1013.7,
2022-08-27 00:00:00,19.7,18.2,21.2,,,322,10.4,29.6,1012,
2022-08-28 00:00:00,18.3,15.5,22,,,305,14.1,33.3,1015.8,
2022-08-29 00:00:00,16.4,12.1,20.9,,,292,13,29.6,1019.4,
2022-08-30 00:00:00,16.9,13.1,20.6,,,20,8.8,25.9,1021.8,
2022-08-31 00:00:00,17.1,13,21.1,,,53,12.1,27.8,1023.2,
2022-09-01 00:00:00,16.2,11.3,20.8,,,57,11.3,25.9,1023.3,
2022-09-02 00:00:00,16,11.3,21,,,91,12.9,31.5,1021.3,
2022-09-03 00:00:00,16.6,11.6,21.6,,,100,16.8,40.8,1018.8,
2022-09-04 00:00:00,17.7,13.2,22.8,,,91,14.9,31.5,1021.3,
2022-09-05 00:00:00,18.2,13.5,23.6,,,97,16.2,35.2,1024.5,
2022-09-06 00:00:00,17.3,13.5,21.7,,,101,16.5,35.2,1020.9,
2022-09-07 00:00:00,18.4,14,23.4,,,106,13.8,27.8,1014.9,
2022-09-08 00:00:00,16.5,15.2,18.4,,,120,12.3,27.8,1009.9,
2022-09-09 00:00:00,16.4,12.9,20.6,,,187,10.7,27.8,1011,
2022-09-10 00:00:00,15.6,12.4,19.5,,,239,8.9,24.1,1012.3,
2022-09-11 00:00:00,15.5,12.7,18.9,,,324,11.1,29.6,1015.6,
2022-09-12 00:00:00,15,10.7,20.1,,,285,7.1,16.7,1016.9,
2022-09-13 00:00:00,15.9,11.6,20.9,,,232,13.1,35.2,1009.3,
2022-09-14 00:00:00,14.5,11.8,17.5,,,267,10.5,24.1,1005.7,
2022-09-15 00:00:00,13.9,11.6,16.5,,,271,14.9,40.8,1003.5,
2022-09-16 00:00:00,13,10.2,16.2,,,264,20.7,51.8,1004.3,
2022-09-17 00:00:00,12,9.5,14.3,,,269,18.2,42.6,1004.3,
2022-09-18 00:00:00,10.2,8.7,12.7,,,275,18.3,46.3,1006.4,
2022-09-19 00:00:00,10.4,7.8,13.6,,,294,15.2,37,1011.2,
2022-09-20 00:00:00,10.2,7.7,13.2,,,303,12.9,29.6,1019.2,
2022-09-21 00:00:00,10.6,6.1,15.7,,,316,9.9,24.1,1025.3,
2022-09-22 00:00:00,10.5,6,16,,,61,6.1,18.5,1024.8,
2022-09-23 00:00:00,10.2,4.3,16.7,,,161,8.9,22.2,1019.4,
2022-09-24 00:00:00,11.6,8.6,15.5,,,121,8,18.5,1013.9,
2022-09-25 00:00:00,12.9,9.9,17.4,,,140,7.6,22.2,1011.7,
2022-09-26 00:00:00,12.6,8.7,17.2,,,221,13.2,37,1004.6,
2022-09-27 00:00:00,10.8,8.6,12.2,,,198,14.8,31.5,995.7,
2022-09-28 00:00:00,8.9,7.3,11.5,,,221,9,22.2,997.4,
2022-09-29 00:00:00,9.1,5.2,14.3,,,213,8.3,20.4,1003,
2022-09-30 00:00:00,9.6,4.7,16.1,,,173,9.2,24.1,1010.6,
2022-10-01 00:00:00,9.8,6.7,12,,,198,16.7,38.9,1007.5,
2022-10-02 00:00:00,12.1,10,14.8,,,269,19.1,44.5,1012.8,
2022-10-03 00:00:00,12.2,10,14.9,,,296,20.2,48.2,1020.2,
2022-10-04 00:00:00,12.6,10.2,15.8,,,262,13.1,31.5,1021.3,
2022-10-05 00:00:00,13.1,8.4,18.4,,,207,14.8,33.3,1017.7,
2022-10-06 00:00:00,14,8.3,17.8,,,247,17,48.2,1024.4,
2022-10-07 00:00:00,10.5,4.9,17.8,,,200,11.4,27.8,1024.8,
2022-10-08 00:00:00,11,8,15.1,,,244,14.3,38.9,1017.8,
2022-10-09 00:00:00,9.6,5.9,15,,,217,10.7,25.9,1025.3,
2022-10-10 00:00:00,10,4.8,16,,,166,14.2,31.5,1018.1,
2022-10-11 00:00:00,10.3,6.8,14,,,278,11.8,29.6,1023.8,
2022-10-12 00:00:00,9,4.7,15.2,,,177,8.5,22.2,1025.7,
2022-10-13 00:00:00,9.6,5,15.8,,,174,9.7,24.1,1019.6,
2022-10-14 00:00:00,11.6,8.4,15.8,,,197,10,24.1,1014.6,
2022-10-15 00:00:00,13.8,11.7,16.8,,,192,11.4,24.1,1008.7,
2022-10-16 00:00:00,14.6,11.1,18.6,,,212,12,31.5,1015.4,
2022-10-17 00:00:00,16.1,11.1,22.8,,,178,11.9,31.5,1022.2,
2022-10-18 00:00:00,14.2,10.4,16,,,278,10.4,25.9,1025.2,
2022-10-19 00:00:00,10.2,5.6,13.4,,,324,12.1,27.8,1027.3,
2022-10-20 00:00:00,7.6,3.4,13.1,,,118,15.5,38.9,1022.9,
2022-10-21 00:00:00,11.4,7.9,15.4,,,161,12.7,29.6,1012.4,
2022-10-22 00:00:00,13.4,11,17.4,,,239,9.8,24.1,1013,
2022-10-23 00:00:00,13.1,9.4,17.5,,,187,11,25.9,1015.5,
2022-10-24 00:00:00,15.3,12.6,19.5,,,198,15,35.2,1010.3,
2022-10-25 00:00:00,13.3,9.9,15.8,,,239,13.7,35.2,1014.6,
2022-10-26 00:00:00,11.5,7.2,17.2,,,189,9.6,22.2,1018.9,
2022-10-27 00:00:00,13.4,9.9,19,,,205,10.2,22.2,1024.5,
2022-10-28 00:00:00,15.7,11.5,22.5,,,195,13,27.8,1020.7,
2022-10-29 00:00:00,15.4,13.4,18.9,,,235,10,24.1,1020.5,
2022-10-30 00:00:00,14.8,11.2,21,,,196,8.5,20.4,1018.5,
2022-10-31 00:00:00,12.9,9.7,17.6,,,267,9,22.2,1020,
2022-11-01 00:00:00,12.5,9.1,16.1,,,186,11.6,25.9,1016.2,
2022-11-02 00:00:00,9.5,6.6,13.6,,,227,15.1,42.6,1019.6,
2022-11-03 00:00:00,8.2,4.4,12.6,,,160,14.6,31.5,1015.4,
2022-11-04 00:00:00,9.1,8,10.4,,,242,10.7,27.8,1005.9,
2022-11-05 00:00:00,8.2,4.9,10.8,,,266,12.1,27.8,1015.4,
2022-11-06 00:00:00,6.9,3.8,11.6,,,187,15.4,31.5,1016.1,
2022-11-07 00:00:00,10,6.4,13.3,,,205,16.5,37,1012.3,
2022-11-08 00:00:00,11.6,9,15.3,,,193,15.1,31.5,1012.6,
2022-11-09 00:00:00,11.8,10.1,14.5,,,199,15,29.6,1010.9,
2022-11-10 00:00:00,10.8,9.1,13.2,,,242,15,33.3,1021.6,
2022-11-11 00:00:00,9.7,7.3,13.1,,,233,13.4,27.8,1029.9,
2022-11-12 00:00:00,7.5,4.4,12.5,,,214,8,20.4,1032.8,
2022-11-13 00:00:00,7.5,5.3,10.6,,,110,13.4,31.5,1028.7,
2022-11-14 00:00:00,6.9,4.5,10.7,,,122,14.5,29.6,1019.8,
2022-11-15 00:00:00,7.7,4.8,12.2,,,146,10.7,25.9,1012.7,
2022-11-16 00:00:00,6.4,5,7.1,,,96,17.7,38.9,1007.2,
2022-11-17 00:00:00,3.8,2.7,4.9,,,102,23.9,50,1003.7,
2022-11-18 00:00:00,0.1,-3.3,3.2,,,77,17.5,42.6,1007.8,
2022-11-19 00:00:00,-1.8,-4.4,0.6,,,292,11.4,31.5,1013.8,
2022-11-20 00:00:00,-0.8,-1.7,0.3,,,241,11,24.1,1010,
2022-11-21 00:00:00,-1.2,-2.8,0.8,,,194,8.1,24.1,1005.1,
2022-11-22 00:00:00,-0.1,-2.6,2.1,,,118,15.4,33.3,1002.1,
2022-11-23 00:00:00,2.6,0.1,6,,,140,12.2,24.1,1004.8,
2022-11-24 00:00:00,2.8,0.5,4.9,,,164,7.6,20.4,1011.2,
2022-11-25 00:00:00,4.7,3.5,6,,,169,7.6,16.7,1017.6,
2022-11-26 00:00:00,6.2,5.5,7.1,,,274,10.2,25.9,1027.2,
2022-11-27 00:00:00,5,3.2,7.1,,,165,11,27.8,1026.9,
2022-11-28 00:00:00,3.6,2.9,4.8,,,121,17,33.3,1017.8,
2022-11-29 00:00:00,3.6,2.9,4.2,,,105,13.1,27.8,1019.3,
2022-11-30 00:00:00,2.9,1.4,4.2,,,102,12.5,24.1,1025.6,
2022-12-01 00:00:00,0.7,0.2,1.1,,,81,11,24.1,1029,
2022-12-02 00:00:00,0.3,-0.5,0.7,,,75,14.3,29.6,1027.1,
2022-12-03 00:00:00,-1.3,-1.8,-0.5,,,80,14.2,29.6,1024.9,
2022-12-04 00:00:00,1.1,-0.6,2.4,,,71,14.5,27.8,1020.8,
2022-12-05 00:00:00,2.4,1.7,3.1,,,86,9.8,27.8,1018.4,
2022-12-06 00:00:00,2.3,1.9,2.7,,,273,10.9,25.9,1015.7,
2022-12-07 00:00:00,1.9,0.8,3,,,269,15.8,38.9,1010.4,
2022-12-08 00:00:00,1.2,0.1,2.2,,,230,11.3,29.6,1007.3,
2022-12-09 00:00:00,-0.1,-1.8,0.7,,,133,6.5,18.5,1008.5,
2022-12-10 00:00:00,-1.8,-2.6,-1,,,22,9,20.4,1010.7,
2022-12-11 00:00:00,-2.4,-3.4,-1.5,,,333,8.8,24.1,1010.9,
2022-12-12 00:00:00,-1.6,-2.7,-0.9,,,310,13.9,29.6,1011.5,
2022-12-13 00:00:00,-3.5,-5.9,-2,,,242,10.2,24.1,1012.9,
2022-12-14 00:00:00,-5.7,-7.3,-2.8,,,135,10,22.2,1006.9,
2022-12-15 00:00:00,-6.3,-8.6,-3.1,,,197,8.2,18.5,1008.5,
2022-12-16 00:00:00,-4.8,-6.9,-2.6,,,41,7.3,16.7,1015.1,
2022-12-17 00:00:00,-4,-4.9,-2.6,,,275,6.1,14.8,1026.6,
2022-12-18 00:00:00,-4.5,-6,-2,,,158,12.7,31.5,1033.2,
2022-12-19 00:00:00,-0.8,-4.9,4.3,,,173,18.6,35.2,1023.7,
2022-12-20 00:00:00,5.6,4.1,7.3,,,197,16.7,31.5,1016.3,
2022-12-21 00:00:00,6.2,5.5,6.9,,,210,12.2,29.6,1011,
2022-12-22 00:00:00,6.1,5.1,7.2,,,217,11.4,24.1,1005.3,
2022-12-23 00:00:00,5.2,4.7,6.2,,,216,8.6,22.2,1004.2,
2022-12-24 00:00:00,4.9,4,5.5,,,342,9.1,25.9,1009.6,
2022-12-25 00:00:00,5.7,3.9,7.7,,,179,12.3,29.6,1016.6,
2022-12-26 00:00:00,8.7,6.8,10.1,,,243,17,38.9,1011.2,
2022-12-27 00:00:00,4.4,2.7,6.5,,,253,18.6,46.3,1020.8,
2022-12-28 00:00:00,5.4,2.8,7.6,,,207,19.1,40.8,1014.3,
2022-12-29 00:00:00,9.4,7.6,11.5,,,215,20.5,44.5,1005.8,
2022-12-30 00:00:00,7.3,6.1,8.9,,,206,18.7,42.6,1011.1,
2022-12-31 00:00:00,12.7,8.1,15.6,,,217,23.9,50,1008.3,
2023-01-01 00:00:00,13.9,11.1,15.5,,,224,21.1,50,1014.9,
2023-01-02 00:00:00,12.1,10.1,14.6,,,221,17.4,38.9,1016.1,
2023-01-03 00:00:00,6.2,3.1,9.7,,,252,13.1,33.3,1026.6,
2023-01-04 00:00:00,6.4,3.5,9.5,,,214,22.3,50,1016,
2023-01-05 00:00:00,7.9,4.6,9.2,,,285,23.3,59.3,1012.8,
2023-01-06 00:00:00,6.2,4.1,8.7,,,207,12.6,33.3,1018.3,
2023-01-07 00:00:00,7,5.2,9.7,,,190,12.2,29.6,1016.2,
2023-01-08 00:00:00,6.7,5.2,8.4,,,179,14.9,29.6,1006.2,
2023-01-09 00:00:00,5.7,4,7.6,,,196,12.1,25.9,1000.3,
2023-01-10 00:00:00,5.1,3.8,6.8,,,244,14.1,27.8,1014.8,
2023-01-11 00:00:00,6.2,3.7,8.1,,,206,17.8,37,1011.5,
2023-01-12 00:00:00,8,6.2,9.5,,,213,23.7,53.7,1008,
2023-01-13 00:00:00,9.2,7,10.5,,,226,20.7,42.6,1005.4,
2023-01-14 00:00:00,7.5,6.7,8.6,,,214,22.1,50,1008.9,
2023-01-15 00:00:00,7.4,4.3,9.8,,,227,21.6,48.2,998.7,
2023-01-16 00:00:00,4.4,2.7,6.7,,,169,18.8,42.6,993.2,
2023-01-17 00:00:00,2.9,-0.5,5,,,206,16.8,42.6,985.4,
2023-01-18 00:00:00,-0.5,-1.5,0.8,,,8,7.4,18.5,995.5,
2023-01-19 00:00:00,-0.8,-3.3,2.3,,,198,12.9,29.6,1005,
2023-01-20 00:00:00,-0.7,-2.2,1.5,,,275,7.2,18.5,1016,
2023-01-21 00:00:00,0.7,-1,2.1,,,11,18.5,48.2,1026.4,
2023-01-22 00:00:00,1.6,1.2,1.9,,,51,14.9,37,1030.1,
2023-01-23 00:00:00,1.6,0.5,2.4,,,64,10.1,22.2,1037.5,
2023-01-24 00:00:00,0,-1.1,1.5,,,58,6.5,16.7,1040.3,
2023-01-25 00:00:00,-0.1,-1.1,1.2,,,199,5.4,14.8,1033.2,
2023-01-26 00:00:00,-0.2,-0.8,0.1,,,288,6.6,14.8,1022.7,
2023-01-27 00:00:00,0.6,-0.7,1.9,,,14,12.1,31.5,1024.7,
2023-01-28 00:00:00,-0.6,-1.6,0.9,,,326,9,20.4,1028.1,
2023-01-29 00:00:00,1.2,-1.4,2.8,,,246,15.5,38.9,1023.2,
2023-01-30 00:00:00,3.5,2.7,4.5,,,266,26.2,63,1007.9,
2023-01-31 00:00:00,3.6,2.4,4.5,,,273,24.7,57.4,1013.7,
2023-02-01 00:00:00,4.1,3.4,4.9,,,271,25.7,55.5,1009.3,
2023-02-02 00:00:00,4,1,5.6,,,292,21.9,64.8,1015.7,
2023-02-03 00:00:00,5.3,1.6,7.7,,,265,25.2,68.5,1014.3,
2023-02-04 00:00:00,1.7,-2.5,4.9,,,349,15.7,55.5,1034,
2023-02-05 00:00:00,-2.3,-4.2,0.9,,,156,7.9,22.2,1038.8,
2023-02-06 00:00:00,-2,-4,0.9,,,130,7.6,18.5,1040.2,
2023-02-07 00:00:00,-2.4,-5.5,1.8,,,173,4.8,13,1042.7,
2023-02-08 00:00:00,-2,-5.2,2.3,,,148,10.8,27.8,1041.5,
2023-02-09 00:00:00,-1.8,-5.5,2.5,,,198,13,27.8,1033.4,
2023-02-10 00:00:00,1.9,-1.1,4.8,,,249,15,31.5,1033,
2023-02-11 00:00:00,6,3,8.4,,,268,19.4,44.5,1028.4,
2023-02-12 00:00:00,6.9,5.8,8.3,,,278,10.4,24.1,1036.5,
2023-02-13 00:00:00,6.5,4.3,8.2,,,284,10.6,25.9,1037.6,
2023-02-14 00:00:00,4.2,1.9,8.2,,,196,6.8,16.7,1036.3,
2023-02-15 00:00:00,2.9,-0.8,7.8,,,177,9.1,18.5,1028.6,
2023-02-16 00:00:00,4.9,0.8,9.2,,,236,11.2,25.9,1022.7,
2023-02-17 00:00:00,8.7,6.3,11.2,,,244,22.4,66.7,1014.2,
2023-02-18 00:00:00,7.2,6,8.3,,,275,20.4,61.1,1013.1,
2023-02-19 00:00:00,4.7,2.8,6.4,,,298,15,40.8,1018.2,
2023-02-20 00:00:00,6.8,2.6,9.7,,,260,24,63,1016,
2023-02-21 00:00:00,8.9,7.1,9.9,,,288,20,53.7,1014.3,
2023-02-22 00:00:00,7.3,4.9,10.4,,,133,10,29.6,1016.4,
2023-02-23 00:00:00,7.2,4.2,10.7,,,190,11.4,27.8,1012.4,
2023-02-24 00:00:00,4,2.9,7.4,,,263,17.6,42.6,1003.7,
2023-02-25 00:00:00,1.4,-0.5,2.9,,,317,21.6,50,1001.9,
2023-02-26 00:00:00,-0.1,-1.7,2.5,,,354,15.1,35.2,1019.8,
2023-02-27 00:00:00,0.1,-2.9,3.6,,,14,8.5,22.2,1029.1,
2023-02-28 00:00:00,0.8,-3,5.2,,,77,6.7,18.5,1032.2,
2023-03-01 00:00:00,1.3,-3.6,7.1,,,33,5.4,16.7,1029.4,
2023-03-02 00:00:00,1,-2.3,5.4,,,38,7.8,16.7,1025.4,
2023-03-03 00:00:00,1.7,-1.3,5.8,,,292,10.8,31.5,1022.5,
2023-03-04 00:00:00,3.2,1.3,5.1,,,292,16.9,40.8,1017,
2023-03-05 00:00:00,1.4,0.2,3.3,,,287,15.7,44.5,1011.7,
2023-03-06 00:00:00,1.1,-1.4,3,,,256,11.1,25.9,1004,
2023-03-07 00:00:00,1.5,-1.2,3.4,,,229,18.2,46.3,996,
2023-03-08 00:00:00,1.1,-0.6,3.2,,,213,10.4,27.8,997.9,
2023-03-09 00:00:00,0.9,-0.1,1.9,,,89,12.8,31.5,997,
2023-03-10 00:00:00,3.3,1.4,5.3,,,46,9.9,27.8,990.4,
2023-03-11 00:00:00,1.7,-0.1,2.9,,,305,20.9,48.2,1002.5,
2023-03-12 00:00:00,2.1,-0.7,4.6,,,229,14.8,33.3,1010.4,
2023-03-13 00:00:00,9.8,5,14.3,,,214,21.5,53.7,999.4,
2023-03-14 00:00:00,9.8,2.6,13.7,,,240,20.7,51.8,993.7,
2023-03-15 00:00:00,2.8,0.6,5.8,,,274,16.1,40.8,1013.4,
2023-03-16 00:00:00,4,-1.7,9.5,,,200,12.5,33.3,1021.5,
2023-03-17 00:00:00,7.7,1.9,14.3,,,150,18.3,37,1014.6,
2023-03-18 00:00:00,11.2,6.5,17.1,,,190,12.2,27.8,1012.3,
2023-03-19 00:00:00,10.9,7.1,15.9,,,189,9.3,24.1,1014.8,
2023-03-20 00:00:00,8.8,7.1,10.6,,,276,12.5,33.3,1016.9,
2023-03-21 00:00:00,9.3,6.8,11.9,,,209,10.3,24.1,1015.2,
2023-03-22 00:00:00,11.9,8,16.2,,,217,14.4,40.8,1009.1,
2023-03-23 00:00:00,12.3,10.6,14.7,,,223,16.6,46.3,1005.6,
2023-03-24 00:00:00,12,8.8,14.9,,,222,17.4,46.3,1002.6,
2023-03-25 00:00:00,9.2,7.7,11.1,,,235,18.7,48.2,1002.9,
2023-03-26 00:00:00,8.2,5.6,10.3,,,285,16.5,44.5,1003.3,
2023-03-27 00:00:00,3.8,1.7,5.6,,,318,17.4,44.5,1011.2,
2023-03-28 00:00:00,2.9,0.4,6.2,,,299,18.8,46.3,1021.3,
2023-03-29 00:00:00,5.4,0.7,9.7,,,193,12.4,31.5,1017.5,
2023-03-30 00:00:00,10.6,7.3,15.1,,,214,15.1,44.5,1007.2,
2023-03-31 00:00:00,10,8.2,12,,,214,12.8,29.6,1000.7,
2023-04-01 00:00:00,8,4.9,9.1,,,98,11.4,42.6,1001,
2023-04-02 00:00:00,4.7,2.6,7.1,,,35,20.2,42.6,1020,
2023-04-03 00:00:00,2,-0.8,3.5,,,30,15.9,35.2,1031.8,
2023-04-04 00:00:00,2,-1.8,5.2,,,3,9.9,25.9,1029,
2023-04-05 00:00:00,2.6,-1.1,5.9,,,326,7.9,22.2,1023.8,
2023-04-06 00:00:00,4.8,-1.2,10.4,,,144,10,25.9,1021.4,
2023-04-07 00:00:00,4,0.6,6.3,,,47,10.4,24.1,1020.4,
2023-04-08 00:00:00,8.1,5.8,11.7,,,44,12.3,27.8,1023.5,
2023-04-09 00:00:00,7.6,2.5,12.9,,,6,6.3,16.7,1027,
2023-04-10 00:00:00,9.5,2.9,15.7,,,131,11.5,33.3,1023.2,
2023-04-11 00:00:00,9.2,6,10.6,,,231,17.2,48.2,1010.8,
2023-04-12 00:00:00,8.4,2,14.5,,,170,15.4,44.5,1006.6,
2023-04-13 00:00:00,9.6,6.8,12.9,,,200,11,31.5,1004.3,
2023-04-14 00:00:00,7.7,6.1,9,,,15,11.2,27.8,1008.7,
2023-04-15 00:00:00,9.6,8.2,11.1,,,46,13.8,31.5,1008.1,
2023-04-16 00:00:00,9.3,8.2,10.6,,,15,13.1,29.6,1018,
2023-04-17 00:00:00,7.9,5.9,9.2,,,25,14.9,29.6,1024.9,
2023-04-18 00:00:00,8.8,5.6,12.3,,,39,16.2,37,1027.8,
2023-04-19 00:00:00,7,4.4,9.8,,,20,19.5,48.2,1024.8,
2023-04-20 00:00:00,9.1,4.6,14.1,,,81,14.1,35.2,1020.7,
2023-04-21 00:00:00,13.9,7.6,20,,,89,16.7,38.9,1018.6,
2023-04-22 00:00:00,15.1,7.6,22.2,,,129,14.5,33.3,1012.8,
2023-04-23 00:00:00,13.8,11.3,16.8,,,201,11,25.9,1007.4,
2023-04-24 00:00:00,12.7,9.4,16.1,,,213,15.7,48.2,1003.5,
2023-04-25 00:00:00,8.5,5.9,9.8,,,271,18,44.5,1008.7,
2023-04-26 00:00:00,6.4,3.6,9.1,,,281,17.5,42.6,1015.7,
2023-04-27 00:00:00,6.5,2.4,10.3,,,280,11.3,31.5,1020.3,
2023-04-28 00:00:00,9.1,2.5,14.8,,,129,12.3,33.3,1016.2,
2023-04-29 00:00:00,11.5,9.3,13.9,,,309,11.3,37,1013.2,
2023-04-30 00:00:00,8.9,4.2,13.7,,,330,10.6,27.8,1022.7,
2023-05-01 00:00:00,10.9,3,18.1,,,136,11,31.5,1017.7,
2023-05-02 00:00:00,10.1,7.5,12.3,,,296,14.2,37,1019.4,
2023-05-03 00:00:00,8.9,4.1,13.4,,,315,8.6,22.2,1027.9,
2023-05-04 00:00:00,11.3,3.3,17.2,,,90,9,27.8,1024.5,
2023-05-05 00:00:00,13.6,8.1,18.4,,,89,19.4,48.2,1019.9,
2023-05-06 00:00:00,10.3,9.1,13.3,,,76,15.5,42.6,1018.3,
2023-05-07 00:00:00,11.2,6.9,15.6,,,96,16.7,38.9,1023.4,
2023-05-08 00:00:00,11.7,5.1,17.8,,,116,19.3,44.5,1026.5,
2023-05-09 00:00:00,13.1,6.3,19.2,,,128,21.3,50,1020.3,
2023-05-10 00:00:00,15.5,8.9,21.7,,,143,17.8,44.5,1012,
2023-05-11 00:00:00,16.9,12,22,,,125,14.9,40.8,1015,
2023-05-12 00:00:00,17.2,11.3,22.4,,,89,17.4,44.5,1018.9,
2023-05-13 00:00:00,16.4,10.4,22,,,97,16.1,42.6,1021.3,
2023-05-14 00:00:00,15.7,9.3,21.3,,,95,12.7,38.9,1018.1,
2023-05-15 00:00:00,15.1,9.9,19.8,,,344,9.3,29.6,1009.7,
2023-05-16 00:00:00,12.5,9.4,15.6,,,294,17.1,38.9,1013.8,
2023-05-17 00:00:00,10.4,6.2,14.2,,,309,15.9,38.9,1021.9,
2023-05-18 00:00:00,10.8,5.2,15,,,21,9.4,25.9,1027.7,
2023-05-19 00:00:00,13.3,7.5,17.7,,,75,14.3,35.2,1026.7,
2023-05-20 00:00:00,15.5,10.8,20.4,,,80,16.7,37,1024.3,
2023-05-21 00:00:00,19.7,13.1,25.8,,,95,16.8,40.8,1018.9,
2023-05-22 00:00:00,20.9,15,26.3,,,99,16,37,1016.1,
2023-05-23 00:00:00,16.3,12.4,19.8,,,330,14.5,44.5,1012.9,
2023-05-24 00:00:00,11.6,8.1,14.9,,,293,12.4,38.9,1020.3,
2023-05-25 00:00:00,13.8,8,18.5,,,300,11.4,27.8,1024.4,
2023-05-26 00:00:00,13.5,8.3,18.1,,,331,12.9,35.2,1026.7,
2023-05-27 00:00:00,14.5,7.1,20.6,,,32,7.6,22.2,1027,
2023-05-28 00:00:00,16.8,8,23.6,,,90,8.3,24.1,1021,
2023-05-29 00:00:00,16.1,10.6,20.4,,,3,11.6,29.6,1021.4,
2023-05-30 00:00:00,15.9,8.6,21.6,,,4,10,27.8,1024,
2023-05-31 00:00:00,17.5,9.5,24.3,,,346,9.4,25.9,1024,
2023-06-01 00:00:00,16.2,11.3,21.2,,,303,14.8,37,1017.7,
2023-06-02 00:00:00,14.5,9.6,18.8,,,8,13.7,38.9,1019.5,
2023-06-03 00:00:00,13.8,7.1,19.6,,,79,12,29.6,1023.6,
2023-06-04 00:00:00,16.4,7.8,23.3,,,70,7.9,22.2,1022,
2023-06-05 00:00:00,18.8,10.1,25.7,,,81,10.8,29.6,1021.1,
2023-06-06 00:00:00,19.4,13.6,24.5,,,74,9.4,25.9,1019.1,
2023-06-07 00:00:00,21.5,15.6,27,,,37,10.6,27.8,1018.4,
2023-06-08 00:00:00,22.2,15.6,28.4,,,47,10.8,29.6,1016.6,
2023-06-09 00:00:00,22.2,16.1,27.4,,,38,13.4,37,1015.8,
2023-06-10 00:00:00,22.3,16,27.9,,,62,15,37,1017.2,
2023-06-11 00:00:00,21.1,13.9,26.7,,,84,13.6,33.3,1020,
2023-06-12 00:00:00,21,14.1,26.7,,,96,13.4,35.2,1019.8,
2023-06-13 00:00:00,18.8,13.4,23.1,,,74,14,40.8,1016.7,
2023-06-14 00:00:00,18.1,12.2,23,,,57,12.7,35.2,1018.5,
2023-06-15 00:00:00,18.4,14.4,22,,,4,10.1,27.8,1017.8,
2023-06-16 00:00:00,15.8,14.2,17.5,,,316,10.4,31.5,1015.4,
2023-06-17 00:00:00,16.6,12.8,20.1,,,315,8.8,27.8,1013.9,
2023-06-18 00:00:00,19.2,12.5,25.4,,,293,7.3,22.2,1014.3,
2023-06-19 00:00:00,21.6,14.3,28.4,,,135,10.6,25.9,1013,
2023-06-20 00:00:00,21.8,16.8,26.4,,,130,7.7,20.4,1013.3,
2023-06-21 00:00:00,23.6,19,28,,,267,11,33.3,1014.6,
2023-06-22 00:00:00,22.9,16.9,27.9,,,79,11.3,38.9,1018,
2023-06-23 00:00:00,19,16.9,21,,,40,15.4,38.9,1015,
2023-06-24 00:00:00,18.9,14,24.3,,,304,12.1,29.6,1022.9,
2023-06-25 00:00:00,21.1,15.6,26.3,,,263,6.7,20.4,1019.6,
2023-06-26 00:00:00,22.2,16.8,29.1,,,204,12.1,37,1013.8,
2023-06-27 00:00:00,16.7,13.9,19,,,286,17.4,42.6,1015.6,
2023-06-28 00:00:00,16.9,12.5,21.4,,,295,16.3,38.9,1015.7,
2023-06-29 00:00:00,19.2,12,24.9,,,249,8.1,22.2,1015,
2023-06-30 00:00:00,19,16.6,20.6,,,295,9.3,27.8,1010.7,
2023-07-01 00:00:00,18.5,14.4,22.6,,,223,12,38.9,1006.3,
2023-07-02 00:00:00,18.5,15.9,21.3,,,262,19.3,55.5,1005.6,
2023-07-03 00:00:00,17.3,12.3,20.9,,,243,16,46.3,1009.2,
2023-07-04 00:00:00,17.7,13.6,21.7,,,242,15.4,46.3,1011.5,
2023-07-05 00:00:00,18.1,12.8,22.9,,,190,15.5,46.3,1010.8,
2023-07-06 00:00:00,17.8,12.2,22.9,,,255,10.9,29.6,1017,
2023-07-07 00:00:00,20.1,11.4,27.6,,,149,6.9,22.2,1021.6,
2023-07-08 00:00:00,23.1,13.8,31,,,78,9.6,27.8,1020.6,
2023-07-09 00:00:00,24.7,16.2,32.3,,,86,9.8,25.9,1020.5,
2023-07-10 00:00:00,23.2,19,27.4,,,267,12.5,40.8,1017.7,
2023-07-11 00:00:00,22.7,15.1,29.6,,,188,9.5,29.6,1016.2,
2023-07-12 00:00:00,23.1,19.7,26.8,,,246,16.7,46.3,1008.8,
2023-07-13 00:00:00,19.9,15.5,24.3,,,286,12.7,38.9,1014.4,
2023-07-14 00:00:00,19.8,13.6,25.7,,,224,9.4,24.1,1016.8,
2023-07-15 00:00:00,24.8,16.2,32.7,,,160,13.1,33.3,1009.9,
2023-07-16 00:00:00,23.1,19.2,26.5,,,260,13.6,38.9,1012.4,
2023-07-17 00:00:00,20.3,14.9,25.3,,,255,13.9,44.5,1016.4,
